objective,config,rank,cand_id,type,lat,lon,nta_raw,nta,new_demand_covered,unit,cum_share_covered,ntaname,ntaname_raw,primary
workers,strict_21_off,30,5371,busy_street,40.8157909557605,-73.9181332928657,BX0102,BX0102,15678.8,jobs,0.51763,Melrose,Melrose,FALSE
workers,strict_21_off,31,4510,busy_street,40.7146113512816,-73.9909439870635,MN0301,MN0301,14563.1,jobs,0.5208,Chinatown-Two Bridges,Chinatown-Two Bridges,FALSE
workers,strict_21_off,32,5164,busy_street,40.7826321512495,-73.9482758821239,MN0803,MN0803,14173.4,jobs,0.5239,Upper East Side-Yorkville,Upper East Side-Yorkville,FALSE
workers,strict_21_off,33,4192,park,40.8840105121933,-73.883292728143,BX2691,BX0703,13767.3,jobs,0.5269,Norwood,Van Cortlandt Park,FALSE
workers,strict_21_off,34,5024,busy_street,40.7290690609284,-73.9842144772889,MN0303,MN0303,13658.7,jobs,0.52988,East Village,East Village,FALSE
workers,strict_21_off,35,4765,busy_street,40.7821119507178,-73.9809370301192,MN0702,MN0702,13407,jobs,0.5328,Upper West Side (Central),Upper West Side (Central),FALSE
workers,strict_21_off,36,5755,plaza,40.7339271356802,-73.9995103182048,MN0203,MN0203,13217.9,jobs,0.53568,West Village,West Village,FALSE
workers,strict_21_off,37,2057,park,40.7030579020734,-73.9492810954172,BK0103,BK0103,12733.8,jobs,0.53846,South Williamsburg,South Williamsburg,FALSE
workers,strict_21_off,38,1539,park,40.636881193494,-74.0007526427602,BK1201,BK1201,12561.5,jobs,0.5412,Sunset Park (East)-Borough Park (West),Sunset Park (East)-Borough Park (West),FALSE
workers,strict_21_off,39,5773,plaza,40.7104182486811,-73.9636729684403,BK0102,BK0102,12098.8,jobs,0.54384,Williamsburg,Williamsburg,FALSE
workers,strict_21_off,40,2058,park,40.7030442705256,-73.9244324118141,BK0401,BK0401,11800.5,jobs,0.54641,Bushwick (West),Bushwick (West),FALSE
workers,strict_21_off,41,4693,busy_street,40.7892327826637,-73.9738856374922,MN0702,MN0702,11179.8,jobs,0.54885,Upper West Side (Central),Upper West Side (Central),FALSE
workers,strict_21_off,42,5765,plaza,40.8607742905546,-73.8911262345609,BX0603,BX0603,10893,jobs,0.55123,Belmont,Belmont,FALSE
workers,strict_21_off,43,4541,busy_street,40.7008424841029,-73.9867854323379,BK0202,BK0202,10750.8,jobs,0.55357,Downtown Brooklyn-DUMBO-Boerum Hill,Downtown Brooklyn-DUMBO-Boerum Hill,FALSE
workers,strict_21_off,44,1146,park,40.6044548674445,-73.95821742955,BK1501,BK1501,10697.2,jobs,0.5559,Gravesend (East)-Homecrest,Gravesend (East)-Homecrest,FALSE
workers,strict_21_off,45,4971,busy_street,40.8500041013773,-73.9353596173978,MN1202,MN1202,10649.6,jobs,0.55823,Washington Heights (North),Washington Heights (North),FALSE
workers,strict_21_off,46,4450,busy_street,40.7428294171262,-73.9520968228047,QN0201,QN0201,10542.8,jobs,0.56053,Long Island City-Hunters Point,Long Island City-Hunters Point,FALSE
workers,strict_21_off,47,5343,busy_street,40.7422784643516,-73.9806348186713,MN0603,MN0603,10443.6,jobs,0.5628,Murray Hill-Kips Bay,Murray Hill-Kips Bay,FALSE
workers,strict_21_off,48,1989,park,40.6976659702559,-73.9972038028346,BK0201,BK0201,10442.3,jobs,0.56508,Brooklyn Heights,Brooklyn Heights,FALSE
workers,strict_21_off,49,5747,plaza,40.7438176546144,-73.9242631274706,QN0202,QN0202,10302.2,jobs,0.56733,Sunnyside,Sunnyside,FALSE
workers,strict_21_off,50,677,park,40.5828446800131,-73.9653177971745,BK1303,BK1303,10133.6,jobs,0.56954,Brighton Beach,Brighton Beach,FALSE
workers,strict_21_off,51,4486,busy_street,40.7468282315024,-73.8915908878595,QN0401,QN0401,10080.6,jobs,0.57174,Elmhurst,Elmhurst,FALSE
workers,strict_21_off,52,5803,plaza,40.7502244807548,-73.9482825581027,QN0201,QN0201,9855.7,jobs,0.57389,Long Island City-Hunters Point,Long Island City-Hunters Point,FALSE
workers,strict_21_off,53,5756,plaza,40.7603744360827,-73.8278926582156,QN0707,QN0707,9680.4,jobs,0.576,Flushing-Willets Point,Flushing-Willets Point,FALSE
workers,strict_21_off,54,4832,busy_street,40.8080849785935,-73.9462225717756,MN1001,MN1001,9582.2,jobs,0.57809,Harlem (South),Harlem (South),FALSE
workers,strict_21_off,55,4674,busy_street,40.7031504243494,-73.8008608168805,QN1201,QN1201,9248.6,jobs,0.5801,Jamaica,Jamaica,FALSE
workers,strict_21_off,56,4519,busy_street,40.732600860968,-73.868085694408,QN0601,QN0601,9188.8,jobs,0.58211,Rego Park,Rego Park,FALSE
workers,strict_21_off,57,1456,park,40.6260712081025,-73.9706139129399,BK1204,BK1204,9136.2,jobs,0.5841,Mapleton-Midwood (West),Mapleton-Midwood (West),FALSE
workers,strict_21_off,58,2152,park,40.7191558376425,-73.8320966145697,QN8191,QN0602,8191.7,jobs,0.58589,Forest Hills,Flushing Meadows-Corona Park,FALSE
workers,strict_21_off,59,5771,plaza,40.7035569677633,-73.9409026440129,BK0104,BK0104,7979.1,jobs,0.58763,East Williamsburg,East Williamsburg,FALSE
workers,strict_21_off,60,4545,busy_street,40.7089888105076,-74.0023253724447,MN0101,MN0101,7913.7,jobs,0.58935,Financial District-Battery Park City,Financial District-Battery Park City,FALSE
workers,strict_21_off,61,1969,park,40.692255323419,-73.9581624092115,BK0301,BK0301,7693.3,jobs,0.59103,Bedford-Stuyvesant (West),Bedford-Stuyvesant (West),FALSE
workers,strict_21_off,62,5304,busy_street,40.8020826804929,-73.9369986039709,MN1102,MN1102,7667.4,jobs,0.5927,East Harlem (North),East Harlem (North),FALSE
workers,strict_21_off,63,4759,busy_street,40.7713405009496,-73.9534180392442,MN0801,MN0801,7463.4,jobs,0.59433,Upper East Side-Lenox Hill-Roosevelt Island,Upper East Side-Lenox Hill-Roosevelt Island,FALSE
workers,strict_21_off,64,4472,busy_street,40.763171751166,-73.9891797062544,MN0402,MN0402,7382.6,jobs,0.59594,Hell's Kitchen,Hell's Kitchen,FALSE
workers,strict_21_off,65,2729,busy_street,40.7557487981764,-74.0025302964217,MN0401,MN0401,7103.3,jobs,0.59749,Chelsea-Hudson Yards,Chelsea-Hudson Yards,FALSE
workers,strict_21_off,66,5374,busy_street,40.7159836544779,-73.96078111747,BK0102,BK0102,7087.1,jobs,0.59904,Williamsburg,Williamsburg,FALSE
workers,strict_21_off,67,3220,park,40.7949143095808,-73.9616526045292,MN6491,MN0703,6958.3,jobs,0.60055,Upper West Side-Manhattan Valley,Central Park,FALSE
workers,strict_21_off,68,2468,busy_street,40.7449254244924,-73.9368170655035,QN0202,QN0202,6867.8,jobs,0.60205,Sunnyside,Sunnyside,FALSE
workers,strict_21_off,69,3457,park,40.8219119306382,-73.9260755050997,BX0401,BX0401,6843.1,jobs,0.60354,Concourse-Concourse Village,Concourse-Concourse Village,FALSE
workers,strict_21_off,70,4645,busy_street,40.7211402888093,-73.9868667447112,MN0302,MN0302,6782.4,jobs,0.60502,Lower East Side,Lower East Side,FALSE
workers,strict_21_off,71,4636,busy_street,40.8078277499988,-73.964028044259,MN0901,MN0901,6648,jobs,0.60647,Morningside Heights,Morningside Heights,FALSE
workers,strict_21_off,72,2767,park,40.7570802464015,-73.9332528429085,QN0105,QN0105,6631.8,jobs,0.60792,Queensbridge-Ravenswood-Dutch Kills,Queensbridge-Ravenswood-Dutch Kills,FALSE
workers,strict_21_off,73,3227,park,40.7949087020259,-73.9474337620585,MN1101,MN1101,6524.4,jobs,0.60934,East Harlem (South),East Harlem (South),FALSE
workers,strict_21_off,74,2467,park,40.7449389927154,-73.9705614826229,MN0603,MN0603,6421.8,jobs,0.61074,Murray Hill-Kips Bay,Murray Hill-Kips Bay,FALSE
workers,strict_21_off,75,5634,busy_street,40.783147303272,-73.9592404148794,MN6491,MN0802,6244.6,jobs,0.61211,Upper East Side-Carnegie Hill,Central Park,FALSE
workers,strict_21_off,76,2007,park,40.6990104027369,-73.9617077681764,BK0103,BK0103,6226.9,jobs,0.61346,South Williamsburg,South Williamsburg,FALSE
workers,strict_21_off,77,1065,park,40.6004067982802,-73.9723973863191,BK1501,BK1501,5978.9,jobs,0.61477,Gravesend (East)-Homecrest,Gravesend (East)-Homecrest,FALSE
workers,strict_21_off,78,2133,park,40.7152247594886,-74.0167306029459,MN0101,MN0101,5927.5,jobs,0.61606,Financial District-Battery Park City,Financial District-Battery Park City,FALSE
workers,strict_21_off,79,5811,plaza,40.6841823635824,-73.9683411317398,BK0204,BK0204,5923.1,jobs,0.61735,Clinton Hill,Clinton Hill,FALSE
workers,strict_21_off,80,5677,busy_street,40.670083826734,-73.9855448026092,BK0602,BK0602,5916.8,jobs,0.61864,Park Slope,Park Slope,FALSE
workers,strict_21_off,81,5667,busy_street,40.6779953842044,-73.979387659693,BK0602,BK0602,5891,jobs,0.61993,Park Slope,Park Slope,FALSE
workers,strict_21_off,82,1717,park,40.658479987139,-73.9439938252229,BK0902,BK0902,5848.3,jobs,0.6212,Prospect Lefferts Gardens-Wingate,Prospect Lefferts Gardens-Wingate,FALSE
workers,strict_21_off,83,4640,busy_street,40.8157382964349,-73.9582596167728,MN0902,MN0902,5659,jobs,0.62244,Manhattanville-West Harlem,Manhattanville-West Harlem,FALSE
workers,strict_21_off,84,2205,park,40.7259318412181,-73.8480592114833,QN0602,QN0602,5463.5,jobs,0.62363,Forest Hills,Forest Hills,FALSE
workers,strict_21_off,85,3580,park,40.8462019147189,-73.8958101540783,BX0602,BX0602,5407.8,jobs,0.62481,Tremont,Tremont,FALSE
workers,strict_21_off,86,1517,park,40.6328281067644,-74.0131638683988,BK1002,BK1002,5316.5,jobs,0.62597,Dyker Heights,Dyker Heights,FALSE
workers,strict_21_off,87,1608,park,40.6476873351458,-74.004299631917,BK0703,BK0703,5267,jobs,0.62712,Sunset Park (Central),Sunset Park (Central),FALSE
workers,strict_21_off,88,1430,park,40.6233723984504,-73.9847974022064,BK1204,BK1204,5109.8,jobs,0.62823,Mapleton-Midwood (West),Mapleton-Midwood (West),FALSE
workers,strict_21_off,89,4877,busy_street,40.8260974401112,-73.9496605030829,MN0903,MN0903,5106.4,jobs,0.62934,Hamilton Heights-Sugar Hill,Hamilton Heights-Sugar Hill,FALSE
workers,strict_21_off,90,4096,park,40.8772494503523,-73.8761863628551,BX0703,BX0703,4966.1,jobs,0.63043,Norwood,Norwood,FALSE
workers,strict_21_off,91,2992,busy_street,40.776009376986,-73.9865394068978,MN0701,MN0701,4927.8,jobs,0.6315,Upper West Side-Lincoln Square,Upper West Side-Lincoln Square,FALSE
workers,strict_21_off,92,2355,park,40.7394989312659,-73.9030805272488,QN0203,QN0203,4854.8,jobs,0.63256,Woodside,Woodside,FALSE
workers,strict_21_off,93,3489,park,40.828663309315,-73.9225114886473,BX0401,BX0401,4796.9,jobs,0.63361,Concourse-Concourse Village,Concourse-Concourse Village,FALSE
workers,strict_21_off,94,1548,park,40.6382295102749,-74.0238040278259,BK1001,BK1001,4764.2,jobs,0.63465,Bay Ridge,Bay Ridge,FALSE
workers,strict_21_off,95,3380,park,40.8138147711685,-73.9385295254976,MN1002,MN1002,4760.9,jobs,0.63569,Harlem (North),Harlem (North),FALSE
workers,strict_21_off,96,4746,busy_street,40.7363220242821,-73.8769931114701,QN0401,QN0401,4677.5,jobs,0.63671,Elmhurst,Elmhurst,FALSE
workers,strict_21_off,97,5782,plaza,40.6901395013143,-73.9830233184446,BK0202,BK0202,4673.4,jobs,0.63772,Downtown Brooklyn-DUMBO-Boerum Hill,Downtown Brooklyn-DUMBO-Boerum Hill,FALSE
workers,strict_21_off,98,4777,busy_street,40.7928505183366,-73.9730938374148,MN0702,MN0702,4669.6,jobs,0.63874,Upper West Side (Central),Upper West Side (Central),FALSE
workers,strict_21_off,99,4555,busy_street,40.8807365359065,-73.9034983246234,BX0802,BX0802,4554.1,jobs,0.63974,Kingsbridge-Marble Hill,Kingsbridge-Marble Hill,FALSE
workers,strict_21_off,100,2603,park,40.7488619665526,-73.8249172225999,QN0706,QN0706,4518.8,jobs,0.64072,Queensboro Hill,Queensboro Hill,FALSE
workers,strict_21_in,1,5257,busy_street,40.7514092892401,-73.9895451127273,MN0502,MN0502,231116.9,jobs,0.26631,Midtown-Times Square,Midtown-Times Square,FALSE
workers,strict_21_in,2,5477,busy_street,40.7596544643983,-73.9856966770626,MN0502,MN0502,126278.4,jobs,0.29385,Midtown-Times Square,Midtown-Times Square,FALSE
workers,strict_21_in,3,5126,busy_street,40.7442992321939,-73.9883078643637,MN0501,MN0501,106940.7,jobs,0.31717,Midtown South-Flatiron-Union Square,Midtown South-Flatiron-Union Square,FALSE
workers,strict_21_in,4,4538,busy_street,40.7105128774075,-74.0125339800248,MN0101,MN0101,94681,jobs,0.33782,Financial District-Battery Park City,Financial District-Battery Park City,FALSE
workers,strict_21_in,5,4591,busy_street,40.7151458077994,-74.0031053421674,MN0102,MN0102,66456.1,jobs,0.35232,Tribeca-Civic Center,Tribeca-Civic Center,FALSE
workers,strict_21_in,6,4749,busy_street,40.726307130959,-74.0019730767867,MN0201,MN0201,54367.3,jobs,0.36417,SoHo-Little Italy-Hudson Square,SoHo-Little Italy-Hudson Square,FALSE
workers,strict_21_in,7,5251,busy_street,40.7550506509016,-73.9981832855887,MN0401,MN0401,51982.3,jobs,0.37551,Chelsea-Hudson Yards,Chelsea-Hudson Yards,FALSE
workers,strict_21_in,8,4702,busy_street,40.70351267218,-74.0115952884624,MN0101,MN0101,45843.7,jobs,0.38551,Financial District-Battery Park City,Financial District-Battery Park City,FALSE
workers,strict_21_in,9,4511,busy_street,40.7377358068794,-73.9784840041426,MN0602,MN0602,45802.5,jobs,0.3955,Gramercy,Gramercy,FALSE
workers,strict_21_in,10,5784,plaza,40.6924213860155,-73.9887676627547,BK0202,BK0202,43723.6,jobs,0.40503,Downtown Brooklyn-DUMBO-Boerum Hill,Downtown Brooklyn-DUMBO-Boerum Hill,FALSE
workers,strict_21_in,11,4986,busy_street,40.7413556860862,-73.9985716427943,MN0401,MN0401,42239.5,jobs,0.41425,Chelsea-Hudson Yards,Chelsea-Hudson Yards,FALSE
workers,strict_21_in,12,5018,busy_street,40.7668061749345,-73.9567258572299,MN0801,MN0801,41537.8,jobs,0.42331,Upper East Side-Lenox Hill-Roosevelt Island,Upper East Side-Lenox Hill-Roosevelt Island,FALSE
workers,strict_21_in,13,4680,busy_street,40.7211352744127,-73.994281469248,MN0201,MN0201,41083.1,jobs,0.43227,SoHo-Little Italy-Hudson Square,SoHo-Little Italy-Hudson Square,FALSE
workers,strict_21_in,14,3313,park,40.8070698075313,-73.9580902405184,MN0901,MN0901,36878.8,jobs,0.44031,Morningside Heights,Morningside Heights,FALSE
workers,strict_21_in,15,4757,busy_street,40.7467758578806,-73.9826829402675,MN0501,MN0501,34825.7,jobs,0.4479,Midtown South-Flatiron-Union Square,Midtown South-Flatiron-Union Square,FALSE
workers,strict_21_in,16,5551,busy_street,40.7644126426364,-73.9833759995751,MN0502,MN0502,32363.9,jobs,0.45496,Midtown-Times Square,Midtown-Times Square,FALSE
workers,strict_21_in,17,5516,busy_street,40.7293663833296,-73.9961922574639,MN0202,MN0202,30770.8,jobs,0.46167,Greenwich Village,Greenwich Village,FALSE
workers,strict_21_in,18,4548,busy_street,40.748551183143,-73.9384100322353,QN0201,QN0201,26842,jobs,0.46753,Long Island City-Hunters Point,Long Island City-Hunters Point,FALSE
workers,strict_21_in,19,2588,busy_street,40.7489912710977,-73.9705596919278,MN0603,MN0603,26058.2,jobs,0.47321,Murray Hill-Kips Bay,Murray Hill-Kips Bay,FALSE
workers,strict_21_in,20,3177,park,40.7908594748187,-73.9545459497944,MN6491,MN1101,24450.5,jobs,0.47854,East Harlem (South),Central Park,FALSE
workers,strict_21_in,21,4558,busy_street,40.8415828784251,-73.9394043506966,MN1201,MN1201,19902.2,jobs,0.48288,Washington Heights (South),Washington Heights (South),FALSE
workers,strict_21_in,22,4744,busy_street,40.7579836231925,-73.8349817733911,QN0707,QN0707,19767.7,jobs,0.4872,Flushing-Willets Point,Flushing-Willets Point,FALSE
workers,strict_21_in,23,5337,busy_street,40.7765523533837,-73.9556383185925,MN0802,MN0802,19662.3,jobs,0.49148,Upper East Side-Carnegie Hill,Upper East Side-Carnegie Hill,FALSE
workers,strict_21_in,24,4703,busy_street,40.6856760427306,-73.9786340923784,BK0202,BK0202,19513.7,jobs,0.49574,Downtown Brooklyn-DUMBO-Boerum Hill,Downtown Brooklyn-DUMBO-Boerum Hill,FALSE
workers,strict_21_in,25,5328,busy_street,40.7643695285918,-73.9645266778505,MN0802,MN0802,18217.2,jobs,0.49971,Upper East Side-Carnegie Hill,Upper East Side-Carnegie Hill,FALSE
workers,strict_21_in,26,2170,park,40.7219796388327,-74.0060798353914,MN0102,MN0102,17026.1,jobs,0.50343,Tribeca-Civic Center,Tribeca-Civic Center,FALSE
workers,strict_21_in,27,5116,busy_street,40.7474480633327,-73.9996314082386,MN0401,MN0401,16940.2,jobs,0.50712,Chelsea-Hudson Yards,Chelsea-Hudson Yards,FALSE
workers,strict_21_in,28,5408,busy_street,40.7575322772074,-73.9905013837212,MN0402,MN0402,16638.3,jobs,0.51075,Hell's Kitchen,Hell's Kitchen,FALSE
workers,strict_21_in,29,5788,plaza,40.6405663526277,-73.9790936698526,BK1203,BK1203,15857.4,jobs,0.51421,Kensington,Kensington,FALSE
workers,strict_21_in,30,5371,busy_street,40.8157909557605,-73.9181332928657,BX0102,BX0102,15678.8,jobs,0.51763,Melrose,Melrose,FALSE
workers,strict_21_in,31,4510,busy_street,40.7146113512816,-73.9909439870635,MN0301,MN0301,14563.1,jobs,0.5208,Chinatown-Two Bridges,Chinatown-Two Bridges,FALSE
workers,strict_21_in,32,5164,busy_street,40.7826321512495,-73.9482758821239,MN0803,MN0803,14173.4,jobs,0.5239,Upper East Side-Yorkville,Upper East Side-Yorkville,FALSE
workers,strict_21_in,33,4192,park,40.8840105121933,-73.883292728143,BX2691,BX0703,13767.3,jobs,0.5269,Norwood,Van Cortlandt Park,FALSE
workers,strict_21_in,34,5024,busy_street,40.7290690609284,-73.9842144772889,MN0303,MN0303,13658.7,jobs,0.52988,East Village,East Village,FALSE
workers,strict_21_in,35,4765,busy_street,40.7821119507178,-73.9809370301192,MN0702,MN0702,13407,jobs,0.5328,Upper West Side (Central),Upper West Side (Central),FALSE
workers,strict_21_in,36,5755,plaza,40.7339271356802,-73.9995103182048,MN0203,MN0203,13217.9,jobs,0.53568,West Village,West Village,FALSE
workers,strict_21_in,37,2057,park,40.7030579020734,-73.9492810954172,BK0103,BK0103,12733.8,jobs,0.53846,South Williamsburg,South Williamsburg,FALSE
workers,strict_21_in,38,1539,park,40.636881193494,-74.0007526427602,BK1201,BK1201,12561.5,jobs,0.5412,Sunset Park (East)-Borough Park (West),Sunset Park (East)-Borough Park (West),FALSE
workers,strict_21_in,39,5773,plaza,40.7104182486811,-73.9636729684403,BK0102,BK0102,12098.8,jobs,0.54384,Williamsburg,Williamsburg,FALSE
workers,strict_21_in,40,2058,park,40.7030442705256,-73.9244324118141,BK0401,BK0401,11800.5,jobs,0.54641,Bushwick (West),Bushwick (West),FALSE
workers,strict_21_in,41,4693,busy_street,40.7892327826637,-73.9738856374922,MN0702,MN0702,11179.8,jobs,0.54885,Upper West Side (Central),Upper West Side (Central),FALSE
workers,strict_21_in,42,5765,plaza,40.8607742905546,-73.8911262345609,BX0603,BX0603,10893,jobs,0.55123,Belmont,Belmont,FALSE
workers,strict_21_in,43,4541,busy_street,40.7008424841029,-73.9867854323379,BK0202,BK0202,10750.8,jobs,0.55357,Downtown Brooklyn-DUMBO-Boerum Hill,Downtown Brooklyn-DUMBO-Boerum Hill,FALSE
workers,strict_21_in,44,1146,park,40.6044548674445,-73.95821742955,BK1501,BK1501,10697.2,jobs,0.5559,Gravesend (East)-Homecrest,Gravesend (East)-Homecrest,FALSE
workers,strict_21_in,45,4971,busy_street,40.8500041013773,-73.9353596173978,MN1202,MN1202,10649.6,jobs,0.55823,Washington Heights (North),Washington Heights (North),FALSE
workers,strict_21_in,46,4450,busy_street,40.7428294171262,-73.9520968228047,QN0201,QN0201,10542.8,jobs,0.56053,Long Island City-Hunters Point,Long Island City-Hunters Point,FALSE
workers,strict_21_in,47,5343,busy_street,40.7422784643516,-73.9806348186713,MN0603,MN0603,10443.6,jobs,0.5628,Murray Hill-Kips Bay,Murray Hill-Kips Bay,FALSE
workers,strict_21_in,48,1989,park,40.6976659702559,-73.9972038028346,BK0201,BK0201,10442.3,jobs,0.56508,Brooklyn Heights,Brooklyn Heights,FALSE
workers,strict_21_in,49,5747,plaza,40.7438176546144,-73.9242631274706,QN0202,QN0202,10302.2,jobs,0.56733,Sunnyside,Sunnyside,FALSE
workers,strict_21_in,50,677,park,40.5828446800131,-73.9653177971745,BK1303,BK1303,10133.6,jobs,0.56954,Brighton Beach,Brighton Beach,FALSE
workers,strict_21_in,51,4486,busy_street,40.7468282315024,-73.8915908878595,QN0401,QN0401,10080.6,jobs,0.57174,Elmhurst,Elmhurst,FALSE
workers,strict_21_in,52,5803,plaza,40.7502244807548,-73.9482825581027,QN0201,QN0201,9855.7,jobs,0.57389,Long Island City-Hunters Point,Long Island City-Hunters Point,FALSE
workers,strict_21_in,53,5756,plaza,40.7603744360827,-73.8278926582156,QN0707,QN0707,9680.4,jobs,0.576,Flushing-Willets Point,Flushing-Willets Point,FALSE
workers,strict_21_in,54,4832,busy_street,40.8080849785935,-73.9462225717756,MN1001,MN1001,9582.2,jobs,0.57809,Harlem (South),Harlem (South),FALSE
workers,strict_21_in,55,4674,busy_street,40.7031504243494,-73.8008608168805,QN1201,QN1201,9248.6,jobs,0.5801,Jamaica,Jamaica,FALSE
workers,strict_21_in,56,4519,busy_street,40.732600860968,-73.868085694408,QN0601,QN0601,9188.8,jobs,0.58211,Rego Park,Rego Park,FALSE
workers,strict_21_in,57,1456,park,40.6260712081025,-73.9706139129399,BK1204,BK1204,9136.2,jobs,0.5841,Mapleton-Midwood (West),Mapleton-Midwood (West),FALSE
workers,strict_21_in,58,2152,park,40.7191558376425,-73.8320966145697,QN8191,QN0602,8191.7,jobs,0.58589,Forest Hills,Flushing Meadows-Corona Park,FALSE
workers,strict_21_in,59,5771,plaza,40.7035569677633,-73.9409026440129,BK0104,BK0104,7979.1,jobs,0.58763,East Williamsburg,East Williamsburg,FALSE
workers,strict_21_in,60,4545,busy_street,40.7089888105076,-74.0023253724447,MN0101,MN0101,7913.7,jobs,0.58935,Financial District-Battery Park City,Financial District-Battery Park City,FALSE
workers,strict_21_in,61,1969,park,40.692255323419,-73.9581624092115,BK0301,BK0301,7693.3,jobs,0.59103,Bedford-Stuyvesant (West),Bedford-Stuyvesant (West),FALSE
workers,strict_21_in,62,5304,busy_street,40.8020826804929,-73.9369986039709,MN1102,MN1102,7667.4,jobs,0.5927,East Harlem (North),East Harlem (North),FALSE
workers,strict_21_in,63,4759,busy_street,40.7713405009496,-73.9534180392442,MN0801,MN0801,7463.4,jobs,0.59433,Upper East Side-Lenox Hill-Roosevelt Island,Upper East Side-Lenox Hill-Roosevelt Island,FALSE
workers,strict_21_in,64,4472,busy_street,40.763171751166,-73.9891797062544,MN0402,MN0402,7382.6,jobs,0.59594,Hell's Kitchen,Hell's Kitchen,FALSE
workers,strict_21_in,65,2729,busy_street,40.7557487981764,-74.0025302964217,MN0401,MN0401,7103.3,jobs,0.59749,Chelsea-Hudson Yards,Chelsea-Hudson Yards,FALSE
workers,strict_21_in,66,5374,busy_street,40.7159836544779,-73.96078111747,BK0102,BK0102,7087.1,jobs,0.59904,Williamsburg,Williamsburg,FALSE
workers,strict_21_in,67,3220,park,40.7949143095808,-73.9616526045292,MN6491,MN0703,6958.3,jobs,0.60055,Upper West Side-Manhattan Valley,Central Park,FALSE
workers,strict_21_in,68,2468,busy_street,40.7449254244924,-73.9368170655035,QN0202,QN0202,6867.8,jobs,0.60205,Sunnyside,Sunnyside,FALSE
workers,strict_21_in,69,3457,park,40.8219119306382,-73.9260755050997,BX0401,BX0401,6843.1,jobs,0.60354,Concourse-Concourse Village,Concourse-Concourse Village,FALSE
workers,strict_21_in,70,4645,busy_street,40.7211402888093,-73.9868667447112,MN0302,MN0302,6782.4,jobs,0.60502,Lower East Side,Lower East Side,FALSE
workers,strict_21_in,71,4636,busy_street,40.8078277499988,-73.964028044259,MN0901,MN0901,6648,jobs,0.60647,Morningside Heights,Morningside Heights,FALSE
workers,strict_21_in,72,2767,park,40.7570802464015,-73.9332528429085,QN0105,QN0105,6631.8,jobs,0.60792,Queensbridge-Ravenswood-Dutch Kills,Queensbridge-Ravenswood-Dutch Kills,FALSE
workers,strict_21_in,73,3227,park,40.7949087020259,-73.9474337620585,MN1101,MN1101,6524.4,jobs,0.60934,East Harlem (South),East Harlem (South),FALSE
workers,strict_21_in,74,2467,park,40.7449389927154,-73.9705614826229,MN0603,MN0603,6421.8,jobs,0.61074,Murray Hill-Kips Bay,Murray Hill-Kips Bay,FALSE
workers,strict_21_in,75,5634,busy_street,40.783147303272,-73.9592404148794,MN6491,MN0802,6244.6,jobs,0.61211,Upper East Side-Carnegie Hill,Central Park,FALSE
workers,strict_21_in,76,2007,park,40.6990104027369,-73.9617077681764,BK0103,BK0103,6226.9,jobs,0.61346,South Williamsburg,South Williamsburg,FALSE
workers,strict_21_in,77,1065,park,40.6004067982802,-73.9723973863191,BK1501,BK1501,5978.9,jobs,0.61477,Gravesend (East)-Homecrest,Gravesend (East)-Homecrest,FALSE
workers,strict_21_in,78,2133,park,40.7152247594886,-74.0167306029459,MN0101,MN0101,5927.5,jobs,0.61606,Financial District-Battery Park City,Financial District-Battery Park City,FALSE
workers,strict_21_in,79,5811,plaza,40.6841823635824,-73.9683411317398,BK0204,BK0204,5923.1,jobs,0.61735,Clinton Hill,Clinton Hill,FALSE
workers,strict_21_in,80,5677,busy_street,40.670083826734,-73.9855448026092,BK0602,BK0602,5916.8,jobs,0.61864,Park Slope,Park Slope,FALSE
workers,strict_21_in,81,5667,busy_street,40.6779953842044,-73.979387659693,BK0602,BK0602,5891,jobs,0.61993,Park Slope,Park Slope,FALSE
workers,strict_21_in,82,1717,park,40.658479987139,-73.9439938252229,BK0902,BK0902,5848.3,jobs,0.6212,Prospect Lefferts Gardens-Wingate,Prospect Lefferts Gardens-Wingate,FALSE
workers,strict_21_in,83,4640,busy_street,40.8157382964349,-73.9582596167728,MN0902,MN0902,5659,jobs,0.62244,Manhattanville-West Harlem,Manhattanville-West Harlem,FALSE
workers,strict_21_in,84,2205,park,40.7259318412181,-73.8480592114833,QN0602,QN0602,5463.5,jobs,0.62363,Forest Hills,Forest Hills,FALSE
workers,strict_21_in,85,3580,park,40.8462019147189,-73.8958101540783,BX0602,BX0602,5407.8,jobs,0.62481,Tremont,Tremont,FALSE
workers,strict_21_in,86,1517,park,40.6328281067644,-74.0131638683988,BK1002,BK1002,5316.5,jobs,0.62597,Dyker Heights,Dyker Heights,FALSE
workers,strict_21_in,87,1608,park,40.6476873351458,-74.004299631917,BK0703,BK0703,5267,jobs,0.62712,Sunset Park (Central),Sunset Park (Central),FALSE
workers,strict_21_in,88,1430,park,40.6233723984504,-73.9847974022064,BK1204,BK1204,5109.8,jobs,0.62823,Mapleton-Midwood (West),Mapleton-Midwood (West),FALSE
workers,strict_21_in,89,4877,busy_street,40.8260974401112,-73.9496605030829,MN0903,MN0903,5106.4,jobs,0.62934,Hamilton Heights-Sugar Hill,Hamilton Heights-Sugar Hill,FALSE
workers,strict_21_in,90,4096,park,40.8772494503523,-73.8761863628551,BX0703,BX0703,4966.1,jobs,0.63043,Norwood,Norwood,FALSE
